index,zinnen,woorden
276,"het is ieder ander dan de kooiker van een eendenkooi, waarvoor een recht van afpaling geldt, of degene die handelt met toestemming van die kooiker, verboden binnen de afpalingkring van die kooi handelingen te verrichten waardoor eenden binnen de afpalingkring kunnen worden verontrust.","['het', ' ', 'is', ' ', 'ieder', ' ', 'ander', ' ', 'dan', ' ', 'de', ' ', 'kooiker', ' ', 'van', ' ', 'een', ' ', 'eendenkooi', ', ', 'waarvoor', ' ', 'een', ' ', 'recht', ' ', 'van', ' ', 'afpaling', ' ', 'geldt', ', ', 'of', ' ', 'degene', ' ', 'die', ' ', 'handelt', ' ', 'met', ' ', 'toestemming', ' ', 'van', ' ', 'die', ' ', 'kooiker', ', ', 'verboden', ' ', 'binnen', ' ', 'de', ' ', 'afpalingkring', ' ', 'van', ' ', 'die', ' ', 'kooi', ' ', 'handelingen', ' ', 'te', ' ', 'verrichten', ' ', 'waardoor', ' ', 'eenden', ' ', 'binnen', ' ', 'de', ' ', 'afpalingkring', ' ', 'kunnen', ' ', 'worden', ' ', 'verontrust', '.']"
277,"het verbod, bedoeld in het vijfde lid, is, indien redelijkerwijs niet kan worden gevergd dat de handelingen niet, op andere wijze of op een ander tijdstip worden verricht, niet van toepassing op handelingen verricht:","['het', ' ', 'verbod', ', ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'vijfde', ' ', 'lid', ', ', 'is', ', ', 'indien', ' ', 'redelijkerwijs', ' ', 'niet', ' ', 'kan', ' ', 'worden', ' ', 'gevergd', ' ', 'dat', ' ', 'de', ' ', 'handelingen', ' ', 'niet', ', ', 'op', ' ', 'andere', ' ', 'wijze', ' ', 'of', ' ', 'op', ' ', 'een', ' ', 'ander', ' ', 'tijdstip', ' ', 'worden', ' ', 'verricht', ', ', 'niet', ' ', 'van', ' ', 'toepassing', ' ', 'op', ' ', 'handelingen', ' ', 'verricht', ':']"
278,"degene die de handelingen, bedoeld in het zesde lid, verricht, vergoedt de schade die daaruit voor het gebruik van de eendenkooi voortvloeit aan de kooiker, tenzij anders met de kooiker is overeengekomen.","['degene', ' ', 'die', ' ', 'de', ' ', 'handelingen', ', ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'zesde', ' ', 'lid', ', ', 'verricht', ', ', 'vergoedt', ' ', 'de', ' ', 'schade', ' ', 'die', ' ', 'daaruit', ' ', 'voor', ' ', 'het', ' ', 'gebruik', ' ', 'van', ' ', 'de', ' ', 'eendenkooi', ' ', 'voortvloeit', ' ', 'aan', ' ', 'de', ' ', 'kooiker', ', ', 'tenzij', ' ', 'anders', ' ', 'met', ' ', 'de', ' ', 'kooiker', ' ', 'is', ' ', 'overeengekomen', '.']"
279,het vijfde tot en met zevende lid zijn niet van toepassing voor zover een recht op afpaling op 1 april 1977 niet bestond.,"['het', ' ', 'vijfde', ' ', 'tot', ' ', 'en', ' ', 'met', ' ', 'zevende', ' ', 'lid', ' ', 'zijn', ' ', 'niet', ' ', 'van', ' ', 'toepassing', ' ', 'voor', ' ', 'zover', ' ', 'een', ' ', 'recht', ' ', 'op', ' ', 'afpaling', ' ', 'op', ' ', '1', '\xa0', 'april', ' ', '1977', ' ', 'niet', ' ', 'bestond', '.']"
280,bij of krachtens algemene maatregel van bestuur worden regels gesteld over de wijze van afpaling van de eendenkooi.,"['bij', ' ', 'of', ' ', 'krachtens', ' ', 'algemene', ' ', 'maatregel', ' ', 'van', ' ', 'bestuur', ' ', 'worden', ' ', 'regels', ' ', 'gesteld', ' ', 'over', ' ', 'de', ' ', 'wijze', ' ', 'van', ' ', 'afpaling', ' ', 'van', ' ', 'de', ' ', 'eendenkooi', '.']"
281,"de verboden, bedoeld in de ","['de', ' ', 'verboden', ', ', 'bedoeld', ' ', 'in', ' ', 'de', ' ']"
282,"een gedragscode als bedoeld in het eerste lid wordt uitsluitend goedgekeurd, indien is voldaan aan elk van de volgende voorwaarden:","['een', ' ', 'gedragscode', ' ', 'als', ' ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'lid', ' ', 'wordt', ' ', 'uitsluitend', ' ', 'goedgekeurd', ', ', 'indien', ' ', 'is', ' ', 'voldaan', ' ', 'aan', ' ', 'elk', ' ', 'van', ' ', 'de', ' ', 'volgende', ' ', 'voorwaarden', ':']"
283,"van zorgvuldig handelen als bedoeld in het tweede lid, onderdeel c, is in elk geval sprake, indien is voldaan aan de volgende voorwaarden:","['van', ' ', 'zorgvuldig', ' ', 'handelen', ' ', 'als', ' ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'tweede', ' ', 'lid', ', ', 'onderdeel', '\xa0', 'c', ', ', 'is', ' ', 'in', ' ', 'elk', ' ', 'geval', ' ', 'sprake', ', ', 'indien', ' ', 'is', ' ', 'voldaan', ' ', 'aan', ' ', 'de', ' ', 'volgende', ' ', 'voorwaarden', ':']"
284,"alvorens een gedragscode als bedoeld in het eerste lid, of een wijziging daarvan, goed te keuren of in te trekken, overlegt onze minister met gedeputeerde staten over zijn voornemen daartoe.","['alvorens', ' ', 'een', ' ', 'gedragscode', ' ', 'als', ' ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'lid', ', ', 'of', ' ', 'een', ' ', 'wijziging', ' ', 'daarvan', ', ', 'goed', ' ', 'te', ' ', 'keuren', ' ', 'of', ' ', 'in', ' ', 'te', ' ', 'trekken', ', ', 'overlegt', ' ', 'onze', ' ', 'minister', ' ', 'met', ' ', 'gedeputeerde', ' ', 'staten', ' ', 'over', ' ', 'zijn', ' ', 'voornemen', ' ', 'daartoe', '.']"
285,"het is verboden in het wild levende edelherten, damherten, reeën of wilde zwijnen en dieren van de soorten, genoemd in ","['het', ' ', 'is', ' ', 'verboden', ' ', 'in', ' ', 'het', ' ', 'wild', ' ', 'levende', ' ', 'edelherten', ', ', 'damherten', ', ', 'reeën', ' ', 'of', ' ', 'wilde', ' ', 'zwijnen', ' ', 'en', ' ', 'dieren', ' ', 'van', ' ', 'de', ' ', 'soorten', ', ', 'genoemd', ' ', 'in', ' ']"
286,"gedeputeerde staten kunnen ontheffing verlenen van het verbod, bedoeld in het eerste lid, indien sprake is van:","['gedeputeerde', ' ', 'staten', ' ', 'kunnen', ' ', 'ontheffing', ' ', 'verlenen', ' ', 'van', ' ', 'het', ' ', 'verbod', ', ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'lid', ', ', 'indien', ' ', 'sprake', ' ', 'is', ' ', 'van', ':']"
287,het is verboden bij de uitoefening van een ontheffing of vrijstelling als bedoeld in ,"['het', ' ', 'is', ' ', 'verboden', ' ', 'bij', ' ', 'de', ' ', 'uitoefening', ' ', 'van', ' ', 'een', ' ', 'ontheffing', ' ', 'of', ' ', 'vrijstelling', ' ', 'als', ' ', 'bedoeld', ' ', 'in', ' ']"
288,"provinciale staten kunnen bij verordening bepalen dat in afwijking van het eerste lid, het doden van wilde zwijnen is toegestaan door middel van een methode, waarbij één persoon wilde zwijnen opzettelijk verontrust met het oogmerk deze dieren binnen het schootsveld van één geweerdrager te drijven, opdat deze de dieren kan doden, en waarbij geen hond wordt ingezet.","['provinciale', ' ', 'staten', ' ', 'kunnen', ' ', 'bij', ' ', 'verordening', ' ', 'bepalen', ' ', 'dat', ' ', 'in', ' ', 'afwijking', ' ', 'van', ' ', 'het', ' ', 'eerste', ' ', 'lid', ', ', 'het', ' ', 'doden', ' ', 'van', ' ', 'wilde', ' ', 'zwijnen', ' ', 'is', ' ', 'toegestaan', ' ', 'door', ' ', 'middel', ' ', 'van', ' ', 'een', ' ', 'methode', ', ', 'waarbij', ' éé', 'n', ' ', 'persoon', ' ', 'wilde', ' ', 'zwijnen', ' ', 'opzettelijk', ' ', 'verontrust', ' ', 'met', ' ', 'het', ' ', 'oogmerk', ' ', 'deze', ' ', 'dieren', ' ', 'binnen', ' ', 'het', ' ', 'schootsveld', ' ', 'van', ' éé', 'n', ' ', 'geweerdrager', ' ', 'te', ' ', 'drijven', ', ', 'opdat', ' ', 'deze', ' ', 'de', ' ', 'dieren', ' ', 'kan', ' ', 'doden', ', ', 'en', ' ', 'waarbij', ' ', 'geen', ' ', 'hond', ' ', 'wordt', ' ', 'ingezet', '.']"
289,bij of krachtens algemene maatregel van bestuur worden nadere regels gesteld over de voorschriften die aan vrijstellingen als bedoeld in de ,"['bij', ' ', 'of', ' ', 'krachtens', ' ', 'algemene', ' ', 'maatregel', ' ', 'van', ' ', 'bestuur', ' ', 'worden', ' ', 'nadere', ' ', 'regels', ' ', 'gesteld', ' ', 'over', ' ', 'de', ' ', 'voorschriften', ' ', 'die', ' ', 'aan', ' ', 'vrijstellingen', ' ', 'als', ' ', 'bedoeld', ' ', 'in', ' ', 'de', ' ']"
290,het is verboden dieren of eieren van dieren uit te zetten.,"['het', ' ', 'is', ' ', 'verboden', ' ', 'dieren', ' ', 'of', ' ', 'eieren', ' ', 'van', ' ', 'dieren', ' ', 'uit', ' ', 'te', ' ', 'zetten', '.']"
291,"het verbod, bedoeld in het eerste lid, geldt niet voor het uitzetten van dieren van soorten die op grond van ","['het', ' ', 'verbod', ', ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'lid', ', ', 'geldt', ' ', 'niet', ' ', 'voor', ' ', 'het', ' ', 'uitzetten', ' ', 'van', ' ', 'dieren', ' ', 'van', ' ', 'soorten', ' ', 'die', ' ', 'op', ' ', 'grond', ' ', 'van', ' ']"
292,"gedeputeerde staten kunnen ontheffing en provinciale staten kunnen vrijstelling verlenen van het verbod, bedoeld in het eerste lid.","['gedeputeerde', ' ', 'staten', ' ', 'kunnen', ' ', 'ontheffing', ' ', 'en', ' ', 'provinciale', ' ', 'staten', ' ', 'kunnen', ' ', 'vrijstelling', ' ', 'verlenen', ' ', 'van', ' ', 'het', ' ', 'verbod', ', ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'lid', '.']"
293,het is verboden exoten behorende tot bij algemene maatregel van bestuur aangewezen plantensoorten te planten of te zaaien.,"['het', ' ', 'is', ' ', 'verboden', ' ', 'exoten', ' ', 'behorende', ' ', 'tot', ' ', 'bij', ' ', 'algemene', ' ', 'maatregel', ' ', 'van', ' ', 'bestuur', ' ', 'aangewezen', ' ', 'plantensoorten', ' ', 'te', ' ', 'planten', ' ', 'of', ' ', 'te', ' ', 'zaaien', '.']"
294,"onze minister kan, in zoverre in afwijking van het derde lid, ontheffing of vrijstelling verlenen van de verboden, bedoeld in het eerste en vierde lid, ten behoeve van de herintroductie van soorten, of voor het uitzetten, planten of zaaien van exoten. onze minister verleent een ontheffing of vrijstelling als bedoeld in de vorige volzin in overeenstemming met gedeputeerde staten van de provincie waar de herintroductie of uitzetting plaatsvindt.","['onze', ' ', 'minister', ' ', 'kan', ', ', 'in', ' ', 'zoverre', ' ', 'in', ' ', 'afwijking', ' ', 'van', ' ', 'het', ' ', 'derde', ' ', 'lid', ', ', 'ontheffing', ' ', 'of', ' ', 'vrijstelling', ' ', 'verlenen', ' ', 'van', ' ', 'de', ' ', 'verboden', ', ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'en', ' ', 'vierde', ' ', 'lid', ', ', 'ten', ' ', 'behoeve', ' ', 'van', ' ', 'de', ' ', 'herintroductie', ' ', 'van', ' ', 'soorten', ', ', 'of', ' ', 'voor', ' ', 'het', ' ', 'uitzetten', ', ', 'planten', ' ', 'of', ' ', 'zaaien', ' ', 'van', ' ', 'exoten', '. ', 'onze', ' ', 'minister', ' ', 'verleent', ' ', 'een', ' ', 'ontheffing', ' ', 'of', ' ', 'vrijstelling', ' ', 'als', ' ', 'bedoeld', ' ', 'in', ' ', 'de', ' ', 'vorige', ' ', 'volzin', ' ', 'in', ' ', 'overeenstemming', ' ', 'met', ' ', 'gedeputeerde', ' ', 'staten', ' ', 'van', ' ', 'de', ' ', 'provincie', ' ', 'waar', ' ', 'de', ' ', 'herintroductie', ' ', 'of', ' ', 'uitzetting', ' ', 'plaatsvindt', '.']"
295,het is verboden in strijd te handelen met bij ministeriële regeling aangewezen voorschriften van eu-verordeningen.,"['het', ' ', 'is', ' ', 'verboden', ' ', 'in', ' ', 'strijd', ' ', 'te', ' ', 'handelen', ' ', 'met', ' ', 'bij', ' ', 'ministeriële', ' ', 'regeling', ' ', 'aangewezen', ' ', 'voorschriften', ' ', 'van', ' ', 'eu', '-', 'verordeningen', '.']"
296,bij ministeriële regeling kunnen regels worden gesteld ter uitvoering van onderdelen van eu-verordeningen en eu-richtlijnen die geen beoordelingsruimte laten of die betrekking hebben op de wijze waarop aanvragen en documenten worden ingediend.,"['bij', ' ', 'ministeriële', ' ', 'regeling', ' ', 'kunnen', ' ', 'regels', ' ', 'worden', ' ', 'gesteld', ' ', 'ter', ' ', 'uitvoering', ' ', 'van', ' ', 'onderdelen', ' ', 'van', ' ', 'eu', '-', 'verordeningen', ' ', 'en', ' ', 'eu', '-', 'richtlijnen', ' ', 'die', ' ', 'geen', ' ', 'beoordelingsruimte', ' ', 'laten', ' ', 'of', ' ', 'die', ' ', 'betrekking', ' ', 'hebben', ' ', 'op', ' ', 'de', ' ', 'wijze', ' ', 'waarop', ' ', 'aanvragen', ' ', 'en', ' ', 'documenten', ' ', 'worden', ' ', 'ingediend', '.']"
297,"onze minister is de bevoegde instantie belast met de uitvoering van eu-verordeningen en eu-richtlijnen, indien deze verplichten tot het aanwijzen van zodanige bevoegde instantie, tenzij onze minister een andere bevoegde instantie heeft aangewezen.","['onze', ' ', 'minister', ' ', 'is', ' ', 'de', ' ', 'bevoegde', ' ', 'instantie', ' ', 'belast', ' ', 'met', ' ', 'de', ' ', 'uitvoering', ' ', 'van', ' ', 'eu', '-', 'verordeningen', ' ', 'en', ' ', 'eu', '-', 'richtlijnen', ', ', 'indien', ' ', 'deze', ' ', 'verplichten', ' ', 'tot', ' ', 'het', ' ', 'aanwijzen', ' ', 'van', ' ', 'zodanige', ' ', 'bevoegde', ' ', 'instantie', ', ', 'tenzij', ' ', 'onze', ' ', 'minister', ' ', 'een', ' ', 'andere', ' ', 'bevoegde', ' ', 'instantie', ' ', 'heeft', ' ', 'aangewezen', '.']"
298,onverminderd ,"['onverminderd', ' ']"
299,"bij of krachtens algemene maatregel van bestuur kan, na overleg met gedeputeerde staten, worden bepaald dat gedeputeerde staten ter uitvoering van de verordening, genoemd in ","['bij', ' ', 'of', ' ', 'krachtens', ' ', 'algemene', ' ', 'maatregel', ' ', 'van', ' ', 'bestuur', ' ', 'kan', ', ', 'na', ' ', 'overleg', ' ', 'met', ' ', 'gedeputeerde', ' ', 'staten', ', ', 'worden', ' ', 'bepaald', ' ', 'dat', ' ', 'gedeputeerde', ' ', 'staten', ' ', 'ter', ' ', 'uitvoering', ' ', 'van', ' ', 'de', ' ', 'verordening', ', ', 'genoemd', ' ', 'in', ' ']"
300,"er is een wetenschappelijke autoriteit cites, die fungeert als wetenschappelijke autoriteit, bedoeld in artikel 13, tweede lid, van de verordening, genoemd in ","['er', ' ', 'is', ' ', 'een', ' ', 'wetenschappelijke', ' ', 'autoriteit', ' ', 'cites', ', ', 'die', ' ', 'fungeert', ' ', 'als', ' ', 'wetenschappelijke', ' ', 'autoriteit', ', ', 'bedoeld', ' ', 'in', ' ', 'artikel', '\xa0', '13', ', ', 'tweede', ' ', 'lid', ', ', 'van', ' ', 'de', ' ', 'verordening', ', ', 'genoemd', ' ', 'in', ' ']"
301,"de wetenschappelijke autoriteit, bedoeld in het eerste lid, bestaat uit ten minste vijf en ten hoogste negen leden, de voorzitter daaronder begrepen, die ook deskundigheid bezitten op het gebied van natuurbescherming, welzijn van dieren en de opvang van dieren.","['de', ' ', 'wetenschappelijke', ' ', 'autoriteit', ', ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'lid', ', ', 'bestaat', ' ', 'uit', ' ', 'ten', ' ', 'minste', ' ', 'vijf', ' ', 'en', ' ', 'ten', ' ', 'hoogste', ' ', 'negen', ' ', 'leden', ', ', 'de', ' ', 'voorzitter', ' ', 'daaronder', ' ', 'begrepen', ', ', 'die', ' ', 'ook', ' ', 'deskundigheid', ' ', 'bezitten', ' ', 'op', ' ', 'het', ' ', 'gebied', ' ', 'van', ' ', 'natuurbescherming', ', ', 'welzijn', ' ', 'van', ' ', 'dieren', ' ', 'en', ' ', 'de', ' ', 'opvang', ' ', 'van', ' ', 'dieren', '.']"
302,"de leden van de wetenschappelijke autoriteit worden benoemd door onze minister, voor een periode van ten hoogste vier jaar, tweemaal te verlengen met telkens ten hoogste vier jaar.","['de', ' ', 'leden', ' ', 'van', ' ', 'de', ' ', 'wetenschappelijke', ' ', 'autoriteit', ' ', 'worden', ' ', 'benoemd', ' ', 'door', ' ', 'onze', ' ', 'minister', ', ', 'voor', ' ', 'een', ' ', 'periode', ' ', 'van', ' ', 'ten', ' ', 'hoogste', ' ', 'vier', ' ', 'jaar', ', ', 'tweemaal', ' ', 'te', ' ', 'verlengen', ' ', 'met', ' ', 'telkens', ' ', 'ten', ' ', 'hoogste', ' ', 'vier', ' ', 'jaar', '.']"
303,"het is verboden een houtopstand geheel of gedeeltelijk te vellen of te doen vellen, met uitzondering van het periodiek vellen van griend- of hakhout, zonder voorafgaande melding daarvan bij gedeputeerde staten.","['het', ' ', 'is', ' ', 'verboden', ' ', 'een', ' ', 'houtopstand', ' ', 'geheel', ' ', 'of', ' ', 'gedeeltelijk', ' ', 'te', ' ', 'vellen', ' ', 'of', ' ', 'te', ' ', 'doen', ' ', 'vellen', ', ', 'met', ' ', 'uitzondering', ' ', 'van', ' ', 'het', ' ', 'periodiek', ' ', 'vellen', ' ', 'van', ' ', 'griend', '- ', 'of', ' ', 'hakhout', ', ', 'zonder', ' ', 'voorafgaande', ' ', 'melding', ' ', 'daarvan', ' ', 'bij', ' ', 'gedeputeerde', ' ', 'staten', '.']"
304,"provinciale staten kunnen bij verordening regels stellen over de melding, bedoeld in het eerste lid. deze regels kunnen in elk geval betrekking hebben op:","['provinciale', ' ', 'staten', ' ', 'kunnen', ' ', 'bij', ' ', 'verordening', ' ', 'regels', ' ', 'stellen', ' ', 'over', ' ', 'de', ' ', 'melding', ', ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'lid', '. ', 'deze', ' ', 'regels', ' ', 'kunnen', ' ', 'in', ' ', 'elk', ' ', 'geval', ' ', 'betrekking', ' ', 'hebben', ' ', 'op', ':']"
305,gedeputeerde staten kunnen het vellen van houtopstanden telkens voor ten hoogste vijf jaar verbieden ter bescherming van bijzondere natuur- of landschapswaarden.,"['gedeputeerde', ' ', 'staten', ' ', 'kunnen', ' ', 'het', ' ', 'vellen', ' ', 'van', ' ', 'houtopstanden', ' ', 'telkens', ' ', 'voor', ' ', 'ten', ' ', 'hoogste', ' ', 'vijf', ' ', 'jaar', ' ', 'verbieden', ' ', 'ter', ' ', 'bescherming', ' ', 'van', ' ', 'bijzondere', ' ', 'natuur', '- ', 'of', ' ', 'landschapswaarden', '.']"
306,"ingeval een houtopstand geheel of gedeeltelijk is geveld, met uitzondering van het periodiek vellen van griend- of hakhout, of anderszins teniet is gegaan, draagt de rechthebbende zorg voor het op bosbouwkundig verantwoorde wijze herbeplanten van dezelfde grond binnen drie jaar na het vellen of tenietgaan van de houtopstand.","['ingeval', ' ', 'een', ' ', 'houtopstand', ' ', 'geheel', ' ', 'of', ' ', 'gedeeltelijk', ' ', 'is', ' ', 'geveld', ', ', 'met', ' ', 'uitzondering', ' ', 'van', ' ', 'het', ' ', 'periodiek', ' ', 'vellen', ' ', 'van', ' ', 'griend', '- ', 'of', ' ', 'hakhout', ', ', 'of', ' ', 'anderszins', ' ', 'teniet', ' ', 'is', ' ', 'gegaan', ', ', 'draagt', ' ', 'de', ' ', 'rechthebbende', ' ', 'zorg', ' ', 'voor', ' ', 'het', ' ', 'op', ' ', 'bosbouwkundig', ' ', 'verantwoorde', ' ', 'wijze', ' ', 'herbeplanten', ' ', 'van', ' ', 'dezelfde', ' ', 'grond', ' ', 'binnen', ' ', 'drie', ' ', 'jaar', ' ', 'na', ' ', 'het', ' ', 'vellen', ' ', 'of', ' ', 'tenietgaan', ' ', 'van', ' ', 'de', ' ', 'houtopstand', '.']"
307,"de rechthebbende vervangt binnen drie jaar na de herbeplanting, bedoeld in het eerste lid, herbeplanting die niet is aangeslagen.","['de', ' ', 'rechthebbende', ' ', 'vervangt', ' ', 'binnen', ' ', 'drie', ' ', 'jaar', ' ', 'na', ' ', 'de', ' ', 'herbeplanting', ', ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'lid', ', ', 'herbeplanting', ' ', 'die', ' ', 'niet', ' ', 'is', ' ', 'aangeslagen', '.']"
308,"provinciale staten kunnen bij verordening regels stellen over de bosbouwkundig verantwoorde wijze van herbeplanting, bedoeld in het eerste lid.","['provinciale', ' ', 'staten', ' ', 'kunnen', ' ', 'bij', ' ', 'verordening', ' ', 'regels', ' ', 'stellen', ' ', 'over', ' ', 'de', ' ', 'bosbouwkundig', ' ', 'verantwoorde', ' ', 'wijze', ' ', 'van', ' ', 'herbeplanting', ', ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'lid', '.']"
309,"de rechthebbende, bedoeld in het eerste en tweede lid, is degene die krachtens eigendom of een beperkt recht het genot heeft van de grond.","['de', ' ', 'rechthebbende', ', ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'en', ' ', 'tweede', ' ', 'lid', ', ', 'is', ' ', 'degene', ' ', 'die', ' ', 'krachtens', ' ', 'eigendom', ' ', 'of', ' ', 'een', ' ', 'beperkt', ' ', 'recht', ' ', 'het', ' ', 'genot', ' ', 'heeft', ' ', 'van', ' ', 'de', ' ', 'grond', '.']"
310,"degene die de eigendom van grond, ten aanzien waarvan een plicht tot herbeplanting geldt op grond van het eerste of tweede lid, overdraagt, of een beperkt recht daarop vestigt of overdraagt, stelt de verkrijger op de hoogte van de plicht tot herbeplanting en neemt die plicht uitdrukkelijk op in de akte van levering.","['degene', ' ', 'die', ' ', 'de', ' ', 'eigendom', ' ', 'van', ' ', 'grond', ', ', 'ten', ' ', 'aanzien', ' ', 'waarvan', ' ', 'een', ' ', 'plicht', ' ', 'tot', ' ', 'herbeplanting', ' ', 'geldt', ' ', 'op', ' ', 'grond', ' ', 'van', ' ', 'het', ' ', 'eerste', ' ', 'of', ' ', 'tweede', ' ', 'lid', ', ', 'overdraagt', ', ', 'of', ' ', 'een', ' ', 'beperkt', ' ', 'recht', ' ', 'daarop', ' ', 'vestigt', ' ', 'of', ' ', 'overdraagt', ', ', 'stelt', ' ', 'de', ' ', 'verkrijger', ' ', 'op', ' ', 'de', ' ', 'hoogte', ' ', 'van', ' ', 'de', ' ', 'plicht', ' ', 'tot', ' ', 'herbeplanting', ' ', 'en', ' ', 'neemt', ' ', 'die', ' ', 'plicht', ' ', 'uitdrukkelijk', ' ', 'op', ' ', 'in', ' ', 'de', ' ', 'akte', ' ', 'van', ' ', 'levering', '.']"
311,de ,"['de', ' ']"
312,"een gedragscode als bedoeld in het eerste lid, onderdeel d, wordt goedgekeurd, indien daarin een wijze van vellen en een wijze van herbeplanten is beschreven waarmee naar het oordeel van onze minister afdoende is gewaarborgd dat:","['een', ' ', 'gedragscode', ' ', 'als', ' ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'lid', ', ', 'onderdeel', '\xa0', 'd', ', ', 'wordt', ' ', 'goedgekeurd', ', ', 'indien', ' ', 'daarin', ' ', 'een', ' ', 'wijze', ' ', 'van', ' ', 'vellen', ' ', 'en', ' ', 'een', ' ', 'wijze', ' ', 'van', ' ', 'herbeplanten', ' ', 'is', ' ', 'beschreven', ' ', 'waarmee', ' ', 'naar', ' ', 'het', ' ', 'oordeel', ' ', 'van', ' ', 'onze', ' ', 'minister', ' ', 'afdoende', ' ', 'is', ' ', 'gewaarborgd', ' ', 'dat', ':']"
313,"alvorens een gedragscode als bedoeld in het eerste lid, onderdeel d, of een wijziging daarvan, goed te keuren of in te trekken, overlegt onze minister met gedeputeerde staten over zijn voornemen daartoe.","['alvorens', ' ', 'een', ' ', 'gedragscode', ' ', 'als', ' ', 'bedoeld', ' ', 'in', ' ', 'het', ' ', 'eerste', ' ', 'lid', ', ', 'onderdeel', '\xa0', 'd', ', ', 'of', ' ', 'een', ' ', 'wijziging', ' ', 'daarvan', ', ', 'goed', ' ', 'te', ' ', 'keuren', ' ', 'of', ' ', 'in', ' ', 'te', ' ', 'trekken', ', ', 'overlegt', ' ', 'onze', ' ', 'minister', ' ', 'met', ' ', 'gedeputeerde', ' ', 'staten', ' ', 'over', ' ', 'zijn', ' ', 'voornemen', ' ', 'daartoe', '.']"
314,gedeputeerde staten kunnen ontheffing verlenen van ,"['gedeputeerde', ' ', 'staten', ' ', 'kunnen', ' ', 'ontheffing', ' ', 'verlenen', ' ', 'van', ' ']"
